Date,Open,High,Low,Close,P/E,P/B,Div Yield %,MA50,MA200
2006-09-25,3545.1,3568.65,3514.85,3523.4,20.21,4.59,1.37,3304.2739999999994,3167.6684999999998
2006-09-26,3523.7,3576.75,3517.15,3571.7,20.83,4.73,1.33,3315.558,3171.745
2006-09-27,3571.75,3603.7,3568.4,3579.3,20.87,4.74,1.33,3327.272,3175.7605
2006-09-28,3579.95,3589.3,3560.75,3571.7,20.83,4.73,1.33,3340.052,3179.5575
2006-09-29,3572.15,3599.8,3564.7,3588.4,20.92,4.76,1.33,3351.36,3183.4770000000003
2006-10-03,3588.95,3606.2,3561.7,3569.6,20.82,4.73,1.33,3363.8520000000003,3187.4325
2006-10-04,3570.95,3580.05,3508.65,3515.3,20.5,4.66,1.36,3374.442,3190.9584999999997
2006-10-05,3515.6,3574.95,3515.6,3564.9,20.79,4.72,1.34,3384.93,3194.57
2006-10-06,3565.45,3583.75,3560.9,3569.7,20.82,4.73,1.33,3394.1220000000003,3198.2875
2006-10-09,3570.05,3585.35,3540.45,3567.1,20.82,4.73,1.36,3402.342,3202.0085
2006-10-10,3567.45,3597.2,3563.1,3571.0,20.83,4.73,1.36,3411.146,3205.6875
2006-10-11,3581.55,3614.5,3544.25,3558.5,20.68,4.59,1.39,3419.452,3209.4559999999997
2006-10-12,3562.55,3626.8,3545.95,3621.0,21.04,4.67,1.37,3428.916,3213.813
2006-10-13,3621.65,3682.35,3621.65,3676.0,21.36,4.74,1.35,3438.7940000000003,3218.1634999999997
2006-10-16,3668.9,3729.7,3668.9,3723.9,21.64,4.81,1.33,3449.472,3222.813
2006-10-17,3726.4,3742.5,3691.35,3715.0,21.47,4.79,1.33,3460.238,3227.2785
2006-10-18,3715.2,3727.0,3701.3,3710.6,21.33,4.79,1.34,3471.428,3231.6489999999994
2006-10-19,3711.1,3726.95,3655.05,3677.8,21.06,4.75,1.35,3480.736,3235.8585
2006-10-20,3678.75,3714.25,3665.5,3676.8,20.91,4.75,1.35,3489.18,3239.8260000000005
2006-10-21,3680.85,3708.4,3662.85,3683.5,20.94,4.76,1.35,3497.6480000000006,3243.7215
2006-10-23,3683.4,3690.85,3651.2,3657.3,20.79,4.72,1.35,3505.308,3247.5089999999996
2006-10-26,3656.2,3686.85,3651.2,3677.5,20.79,4.75,1.35,3512.5959999999995,3251.3264999999997
2006-10-27,3676.85,3747.35,3674.8,3739.3,21.04,4.83,1.32,3520.2619999999997,3255.4725
2006-10-30,3739.35,3776.05,3719.45,3769.1,20.48,4.87,1.31,3528.566,3259.9640000000004
2006-10-31,3770.5,3782.85,3726.75,3744.1,20.37,4.84,1.32,3536.3140000000003,3264.4309999999996
2006-11-01,3744.1,3777.7,3737.0,3767.0,20.16,4.87,1.32,3544.3340000000003,3269.0134999999996
2006-11-02,3769.4,3805.5,3761.9,3791.2,20.29,4.9,1.31,3552.8660000000004,3273.804
2006-11-03,3793.05,3809.65,3771.0,3805.3,20.37,4.92,1.3,3562.256,3278.685
2006-11-06,3804.75,3822.4,3798.25,3809.2,20.39,4.92,1.3,3571.032,3283.685
2006-11-07,3812.15,3840.45,3789.4,3798.7,20.34,4.91,1.3,3579.288,3288.3245
2006-11-08,3799.2,3809.95,3737.2,3777.3,20.22,4.88,1.31,3586.812,3292.7065000000002
2006-11-09,3777.8,3808.2,3769.8,3796.4,20.32,4.87,1.27,3594.2260000000006,3297.2684999999997
2006-11-10,3796.05,3842.4,3785.4,3834.7,20.53,4.92,1.26,3602.314,3301.902
2006-11-13,3834.8,3862.05,3834.0,3858.7,20.66,4.95,1.25,3611.21,3306.4939999999997
2006-11-14,3862.0,3883.0,3850.75,3865.9,20.7,4.96,1.25,3619.82,3310.91
2006-11-15,3865.95,3888.8,3838.25,3876.3,20.78,4.98,1.25,3627.81,3315.4190000000003
2006-11-16,3876.4,3900.4,3863.85,3876.8,20.78,4.98,1.25,3635.8720000000003,3319.7975
2006-11-17,3877.0,3891.85,3835.7,3852.8,20.65,4.95,1.25,3643.3839999999996,3324.204
2006-11-20,3852.65,3866.95,3794.3,3856.1,20.67,4.95,1.25,3651.4159999999997,3328.6475
2006-11-21,3859.5,3921.7,3856.75,3918.2,21.0,5.03,1.23,3660.3520000000003,3333.5355
2006-11-22,3918.3,3960.0,3909.6,3954.7,21.2,5.08,1.22,3672.124,3338.3070000000002
2006-11-23,3955.3,3976.8,3933.7,3945.4,21.14,5.07,1.22,3683.2340000000004,3342.9335000000005
2006-11-24,3945.45,3965.8,3935.3,3950.8,21.17,5.08,1.22,3693.16,3347.643
2006-11-27,3974.95,3974.95,3948.85,3968.9,21.25,5.1,1.22,3703.1059999999998,3352.35
2006-11-28,3966.0,3966.0,3911.55,3921.7,21.0,5.04,1.23,3711.968,3356.7529999999997
2006-11-29,3922.5,3952.4,3920.0,3928.2,21.03,5.05,1.23,3720.678,3361.3065
2006-11-30,3929.4,3973.0,3929.4,3954.5,21.18,5.08,1.22,3730.6219999999994,3365.968
2006-12-01,3955.7,4001.3,3953.95,3997.6,21.41,5.14,1.21,3740.518,3370.848
2006-12-04,4002.4,4015.25,3991.55,4001.0,21.43,5.11,1.21,3749.478,3375.9455
2006-12-05,4001.25,4033.2,4001.25,4015.7,21.51,5.13,1.2,3758.9120000000003,3380.995
2006-12-06,4016.0,4036.2,3982.5,4015.9,21.51,5.13,1.2,3768.762,3385.897
2006-12-07,4015.0,4027.7,4001.4,4015.3,21.54,5.13,1.2,3777.6339999999996,3390.7195
2006-12-08,4015.75,4046.85,3948.7,3962.0,21.23,5.06,1.22,3785.288,3395.219
2006-12-11,3961.9,3965.05,3798.3,3849.5,20.62,4.92,1.25,3790.8439999999996,3399.2165000000005
2006-12-12,3849.1,3861.25,3661.6,3716.9,19.91,4.75,1.3,3793.414,3402.4640000000004
2006-12-13,3716.75,3777.6,3657.65,3765.2,20.17,4.81,1.28,3797.3259999999996,3405.9165000000003
2006-12-14,3765.7,3855.05,3763.5,3843.0,20.59,4.91,1.26,3803.88,3409.5159999999996
2006-12-15,3849.6,3908.45,3845.45,3888.6,20.83,4.97,1.24,3810.3540000000003,3413.2055
2006-12-18,3888.2,3934.0,3828.15,3928.7,21.05,5.02,1.23,3817.534,3417.1125
2006-12-19,3928.85,3931.9,3783.45,3832.0,20.53,4.9,1.26,3822.8320000000003,3420.3205000000003
2006-12-20,3832.15,3886.1,3787.55,3815.5,20.45,4.88,1.26,3827.722,3423.4840000000004
2006-12-21,3814.75,3851.2,3768.8,3833.5,20.54,4.9,1.26,3833.222,3427.0680000000007
2006-12-22,3834.9,3880.15,3823.4,3871.1,20.74,4.95,1.25,3838.2239999999997,3430.778
2006-12-26,3871.3,3946.1,3870.45,3940.5,21.12,5.04,1.22,3843.5139999999997,3434.561
2006-12-27,3942.75,3986.75,3937.7,3974.2,21.3,5.08,1.21,3848.52,3438.419
2006-12-28,3974.2,3997.35,3961.95,3970.5,21.28,5.08,1.22,3853.63,3442.295
2006-12-29,3971.65,3991.6,3960.45,3966.4,21.26,5.07,1.22,3858.7459999999996,3445.994
2007-01-02,3966.25,4016.65,3964.95,4007.4,21.48,5.12,1.2,3865.3379999999997,3449.8610000000003
2007-01-03,4007.7,4029.8,3985.0,4024.0,21.57,5.14,1.2,3872.2819999999997,3453.653
2007-01-04,4027.3,4041.0,3979.8,3988.8,21.38,5.1,1.21,3878.388,3457.2855
2007-01-05,3990.15,4011.45,3969.65,3983.4,21.35,5.09,1.21,3884.91,3461.002
2007-01-08,3983.3,3987.45,3913.0,3933.4,21.08,5.03,1.23,3890.028,3464.4334999999996
2007-01-09,3933.3,3963.75,3890.75,3911.4,20.97,5.0,1.23,3893.47,3467.5915000000005
2007-01-10,3910.95,3911.95,3841.7,3850.3,20.64,4.92,1.25,3895.094,3470.235
2007-01-11,3852.15,3953.1,3833.6,3942.2,21.04,5.04,1.22,3899.0559999999996,3473.3210000000004
2007-01-12,3944.55,4059.15,3944.55,4052.4,21.63,5.16,1.18,3904.764,3476.812
2007-01-15,4052.85,4099.65,4052.4,4078.4,21.77,5.19,1.17,3910.508,3480.1094999999996
2007-01-16,4090.7,4107.45,4067.9,4080.5,21.67,5.19,1.17,3916.012,3483.4994999999994
2007-01-17,4084.9,4096.75,4071.55,4076.4,21.59,5.19,1.17,3921.3559999999998,3486.515
2007-01-18,4075.2,4140.25,4075.2,4109.0,21.74,5.23,1.16,3927.562,3489.6445000000003
2007-01-19,4126.0,4137.15,4058.35,4090.1,21.43,5.21,1.17,3933.8179999999998,3492.5405
2007-01-22,4089.6,4114.5,4069.95,4102.4,21.42,5.22,1.16,3939.938,3495.7785
2007-01-23,4102.65,4105.1,4056.45,4066.1,20.96,5.18,1.17,3944.5660000000003,3498.7169999999996
2007-01-24,4066.6,4098.25,4065.75,4089.9,21.07,5.21,1.16,3949.19,3502.2664999999997
2007-01-25,4092.05,4157.95,4090.1,4147.7,21.35,5.29,1.15,3954.8260000000005,3506.2775
2007-01-29,4148.4,4167.15,4115.75,4124.4,20.88,5.26,1.15,3959.788,3509.7739999999994
2007-01-31,4123.85,4137.85,4068.55,4082.7,19.85,5.2,1.17,3963.906,3512.597
2007-02-01,4083.4,4141.6,4081.1,4137.2,19.95,5.27,1.15,3969.594,3515.604
2007-02-02,4140.2,4198.7,4132.95,4183.5,20.12,5.33,1.14,3976.1420000000003,3518.6539999999995
2007-02-05,4193.15,4219.0,4170.0,4215.3,20.27,5.37,1.13,3982.084,3521.8655
2007-02-06,4216.55,4228.15,4186.15,4195.9,20.18,5.35,1.14,3986.9080000000004,3525.1005000000005
2007-02-07,4198.2,4232.3,4192.85,4224.2,20.32,5.38,1.13,3992.4839999999995,3528.9084999999995
2007-02-08,4232.0,4245.3,4188.45,4223.4,20.31,5.38,1.13,3997.9359999999997,3532.2470000000003
2007-02-09,4223.5,4239.2,4171.8,4187.4,20.14,5.33,1.14,4002.3060000000005,3535.6435
2007-02-12,4187.2,4187.2,4044.35,4058.3,19.52,5.17,1.17,4005.038,3538.3934999999997
2007-02-13,4069.1,4132.7,3998.3,4044.5,19.45,5.15,1.18,4007.364,3540.828
2007-02-14,4044.9,4057.35,3965.2,4047.1,19.47,5.15,1.18,4009.2160000000003,3543.0364999999997
2007-02-15,4046.8,4155.7,4046.8,4146.2,19.94,5.28,1.15,4012.188,3545.5965
2007-02-19,4149.25,4177.7,4149.25,4164.5,20.02,5.3,1.14,4015.458,3548.177
2007-02-20,4164.85,4175.45,4099.55,4106.9,19.74,5.23,1.16,4017.2819999999997,3550.3920000000003
2007-02-21,4107.15,4132.8,4080.9,4096.2,19.69,5.22,1.16,4018.888,3552.4075
2007-02-22,4096.65,4126.9,4023.15,4040.0,19.42,5.14,1.18,4019.382,3554.005
2007-02-23,4046.0,4065.45,3918.2,3938.9,18.94,5.02,1.21,4018.92,3554.9285000000004
2007-02-26,3939.1,3958.9,3856.7,3942.0,18.95,5.02,1.21,4020.77,3556.1335000000004
2007-02-27,3948.05,3958.0,3873.85,3893.9,18.72,4.96,1.22,4024.31,3557.3530000000005
2007-02-28,3893.4,3893.4,3674.85,3745.3,18.01,4.77,1.27,4023.9120000000003,3558.565
2007-03-01,3745.4,3818.75,3718.15,3811.2,18.33,4.86,1.25,4023.276,3560.0045
2007-03-02,3811.65,3842.05,3711.05,3726.7,17.92,4.75,1.28,4020.038,3560.4625
2007-03-05,3726.5,3726.65,3554.5,3576.5,17.2,4.56,1.33,4012.9939999999997,3561.4004999999997
2007-03-06,3577.15,3679.15,3576.65,3655.6,17.58,4.66,1.3,4009.466,3563.4439999999995
2007-03-07,3661.55,3714.15,3568.55,3626.8,17.44,4.62,1.31,4005.6919999999996,3566.1715000000004
2007-03-08,3627.25,3779.5,3626.8,3761.6,18.09,4.79,1.27,4004.2539999999995,3568.9829999999997
2007-03-09,3761.85,3795.7,3684.25,3718.0,17.88,4.74,1.28,4001.192,3571.9955
2007-03-12,3717.45,3781.45,3713.9,3734.6,17.96,4.76,1.28,3997.074,3574.78
2007-03-13,3735.25,3775.85,3717.15,3770.5,18.14,4.8,1.26,3993.0,3577.5845
2007-03-14,3768.4,3768.4,3623.0,3641.1,17.51,4.64,1.31,3986.4120000000003,3579.7155
2007-03-15,3644.9,3711.05,3630.55,3643.6,17.53,4.64,1.31,3979.9559999999997,3582.007
2007-03-16,3639.35,3683.6,3573.85,3608.5,17.36,4.6,1.32,3971.978,3584.6945
2007-03-19,3611.3,3683.35,3602.85,3678.9,17.7,4.69,1.29,3965.0760000000005,3588.278
2007-03-20,3680.35,3725.0,3676.65,3697.6,17.79,4.71,1.29,3959.2519999999995,3591.3095000000003
2007-03-21,3697.7,3771.2,3680.6,3764.5,18.11,4.8,1.26,3954.874,3595.0490000000004
2007-03-22,3764.5,3881.0,3764.5,3875.9,18.65,4.94,1.23,3953.724,3599.7419999999997
2007-03-23,3876.75,3901.75,3850.8,3861.0,18.58,4.92,1.23,3952.7160000000003,3604.745
2007-03-26,3863.45,3885.45,3768.25,3819.9,18.38,4.87,1.25,3952.1079999999997,3610.223
2007-03-28,3818.75,3830.3,3752.95,3761.1,18.1,4.79,1.27,3948.4860000000003,3614.6969999999997
2007-03-29,3759.15,3805.85,3750.35,3798.1,18.29,4.84,1.25,3943.3999999999996,3619.8035000000004
2007-03-30,3788.85,3832.2,3785.3,3821.5,18.4,4.87,1.25,3938.2619999999997,3625.5945
2007-04-02,3820.0,3820.0,3617.0,3633.6,17.49,4.63,1.31,3929.3239999999996,3630.5985000000005
2007-04-03,3633.85,3703.05,3632.2,3690.6,17.77,4.71,1.29,3921.6079999999997,3635.0575
2007-04-04,3689.75,3751.4,3689.75,3733.2,18.43,4.89,1.24,3914.092,3639.2719999999995
2007-04-05,3735.2,3771.45,3709.15,3752.0,18.54,4.91,1.23,3907.33,3643.4475
2007-04-09,3752.9,3850.9,3747.25,3843.5,19.0,5.03,1.2,3902.152,3648.3585
2007-04-10,3844.15,3858.35,3819.3,3848.1,19.02,5.04,1.2,3897.7919999999995,3652.982
2007-04-11,3848.35,3876.35,3844.75,3862.6,19.09,5.03,1.22,3893.2459999999996,3657.3215
2007-04-12,3861.85,3861.85,3811.25,3829.8,18.93,4.99,1.23,3886.888,3661.2569999999996
2007-04-13,3830.35,3924.55,3828.45,3917.3,19.28,5.1,1.2,3882.7459999999996,3665.592
2007-04-16,3920.5,4016.8,3920.5,4013.3,19.75,5.23,1.17,3881.3579999999997,3670.9425
2007-04-17,4014.4,4030.0,3976.25,3984.9,19.55,5.19,1.18,3878.312,3675.955
2007-04-18,3989.6,4039.25,3981.75,4011.6,19.66,5.22,1.17,3874.874,3681.1075
2007-04-19,3998.5,4011.0,3933.35,3997.6,19.57,5.21,1.17,3870.52,3686.106
2007-04-20,4000.25,4090.05,3995.5,4083.5,19.88,5.32,1.15,3868.2719999999995,3690.8825
2007-04-23,4083.55,4122.35,4075.2,4085.1,19.88,5.32,1.15,3865.49,3695.5535
2007-04-24,4085.1,4162.15,4057.7,4141.8,20.13,5.4,1.13,3863.8580000000006,3700.5695
2007-04-25,4134.25,4173.3,4114.35,4167.3,20.24,5.43,1.13,3863.4559999999997,3705.4204999999997
2007-04-26,4170.05,4217.9,4143.25,4177.8,20.25,5.44,1.12,3865.8459999999995,3710.5275
2007-04-27,4182.0,4182.0,4074.3,4083.5,19.58,5.32,1.15,3866.6259999999997,3715.5660000000003
2007-04-30,4081.6,4096.9,4028.9,4087.9,19.48,5.33,1.15,3867.442,3720.2955000000006
2007-05-03,4089.45,4161.2,4080.75,4150.8,19.76,5.41,1.13,3867.534,3725.4689999999996
2007-05-04,4168.9,4180.9,4109.7,4117.3,19.59,5.36,1.14,3866.59,3730.0760000000005
2007-05-07,4117.5,4157.65,4103.6,4111.1,19.56,5.36,1.14,3866.6739999999995,3734.785
2007-05-08,4111.25,4136.05,4066.4,4077.0,19.39,5.31,1.15,3866.29,3739.5535
2007-05-09,4077.25,4087.8,4030.55,4079.3,19.36,5.32,1.15,3867.0760000000005,3744.9125
2007-05-10,4079.6,4134.2,4057.55,4066.8,19.31,5.3,1.15,3869.634,3750.2785
2007-05-11,4070.2,4094.65,3981.15,4076.6,19.35,5.31,1.15,3872.3260000000005,3755.998
2007-05-14,4078.8,4151.3,4072.45,4134.3,19.54,5.39,1.13,3877.134,3761.5545
2007-05-15,4134.3,4150.45,4102.45,4120.3,19.46,5.36,1.15,3884.634,3767.4310000000005
2007-05-16,4125.4,4181.0,4113.05,4170.9,19.7,5.43,1.14,3891.828,3773.3565
2007-05-17,4172.1,4232.45,4172.1,4219.5,19.93,5.49,1.12,3901.684,3779.2515
2007-05-18,4216.5,4228.45,4177.0,4214.5,19.78,5.48,1.12,3914.4440000000004,3784.7735
2007-05-21,4217.65,4269.35,4217.55,4260.9,19.83,5.54,1.11,3926.55,3790.2975
2007-05-22,4263.1,4281.6,4234.1,4278.1,19.91,5.57,1.11,3939.5760000000005,3796.0339999999997
2007-05-23,4279.6,4291.4,4231.05,4246.2,19.78,5.53,1.12,3949.268,3801.5490000000004
2007-05-24,4246.2,4250.85,4189.05,4204.9,19.59,5.47,1.13,3959.0060000000003,3806.8345
2007-05-25,4197.85,4256.4,4141.35,4248.1,19.98,5.53,1.12,3969.276,3812.1645000000003
2007-05-28,4248.35,4295.6,4242.8,4256.5,20.02,5.54,1.11,3978.9959999999996,3817.4970000000003
2007-05-29,4257.6,4298.85,4248.9,4293.2,20.11,5.59,1.1,3992.038,3823.0795000000003
2007-05-30,4292.7,4301.6,4241.35,4249.6,20.17,5.53,1.11,4004.1580000000004,3828.5719999999997
2007-05-31,4250.25,4306.75,4250.25,4295.8,20.41,5.59,1.1,4017.9040000000005,3833.989
2007-06-01,4296.05,4325.8,4288.55,4297.0,20.41,5.59,1.1,4030.2659999999996,3839.2009999999996
2007-06-04,4300.7,4362.95,4256.45,4267.0,20.27,5.48,1.09,4041.6540000000005,3844.2355
2007-06-05,4268.9,4292.5,4249.1,4284.6,20.35,5.5,1.08,4052.0560000000005,3849.2870000000003
2007-06-06,4285.75,4324.1,4190.95,4198.2,19.94,5.39,1.1,4058.502,3853.7125
2007-06-07,4197.6,4230.05,4130.5,4179.5,19.85,5.37,1.11,4064.8720000000003,3857.83
2007-06-08,4179.5,4195.15,4126.1,4145.0,19.69,5.32,1.12,4071.3740000000003,3861.7855000000004
2007-06-11,4183.75,4205.2,4134.95,4145.6,19.69,5.33,1.12,4079.064,3865.73
2007-06-12,4139.7,4166.85,4100.8,4155.2,19.74,5.34,1.11,4086.206,3869.676
2007-06-13,4155.2,4161.8,4102.95,4113.0,19.54,5.28,1.13,4092.0360000000005,3873.4179999999997
2007-06-14,4113.2,4174.05,4112.85,4170.0,19.81,5.36,1.11,4102.764,3877.5889999999995
2007-06-15,4186.4,4209.45,4153.7,4171.4,19.82,5.36,1.11,4112.38,3881.594
2007-06-18,4177.0,4208.15,4140.25,4147.1,19.7,5.33,1.12,4120.657999999999,3885.4
2007-06-19,4143.85,4222.4,4136.15,4214.3,20.02,5.41,1.1,4129.9039999999995,3889.4660000000003
2007-06-20,4214.3,4257.0,4214.3,4248.6,20.19,5.46,1.09,4138.005999999999,3893.5805
2007-06-21,4248.65,4275.35,4220.1,4267.4,20.28,5.48,1.09,4146.392,3897.7660000000005
2007-06-22,4267.55,4278.85,4242.5,4252.0,20.2,5.31,1.13,4154.18,3901.9565000000002
2007-06-25,4251.4,4264.25,4236.3,4259.4,20.32,5.32,1.13,4162.772,3906.0765
2007-06-26,4259.4,4296.15,4250.1,4285.7,20.44,5.36,1.12,4170.14,3910.1209999999996
2007-06-27,4286.2,4294.2,4255.25,4263.9,20.34,5.33,1.12,4175.152,3914.072
2007-06-28,4263.9,4291.4,4256.9,4282.0,20.42,5.35,1.12,4181.094,3918.0960000000005
2007-06-29,4282.4,4321.35,4280.95,4318.3,20.6,5.4,1.11,4187.228,3922.415
2007-07-02,4318.4,4346.75,4305.45,4313.7,20.62,5.39,1.11,4193.55,3926.6265000000003
2007-07-03,4315.05,4363.35,4313.55,4357.5,20.83,5.45,1.1,4199.03,3931.5835
2007-07-04,4358.25,4386.45,4342.0,4359.3,20.84,5.45,1.1,4204.514,3936.4305
2007-07-05,4359.2,4378.55,4311.8,4353.9,20.81,5.44,1.1,4208.756,3940.9275
2007-07-06,4353.1,4411.0,4304.0,4384.8,21.11,5.52,1.09,4213.106,3945.4935000000005
2007-07-09,4385.45,4427.55,4385.45,4419.4,21.27,5.56,1.08,4217.938,3950.1975
2007-07-10,4419.1,4434.45,4393.0,4406.0,21.2,5.55,1.08,4224.388000000001,3954.764
2007-07-11,4403.8,4411.45,4344.7,4387.1,21.06,5.52,1.09,4230.371999999999,3959.413
2007-07-12,4388.05,4451.95,4387.05,4446.1,21.35,5.6,1.07,4236.278,3964.1295
2007-07-13,4446.4,4513.9,4446.05,4504.5,21.63,5.67,1.06,4244.022,3968.887
2007-07-16,4505.95,4521.85,4495.95,4512.1,21.78,5.71,1.05,4252.042,3973.7275
2007-07-17,4497.1,4550.25,4488.25,4496.7,21.65,5.69,1.05,4260.436000000001,3978.594
2007-07-18,4498.65,4510.8,4452.85,4499.5,21.64,5.69,1.05,4268.84,3983.2330000000006
2007-07-19,4500.35,4573.0,4496.2,4562.1,21.86,5.77,1.04,4278.746,3988.147
2007-07-20,4563.75,4600.8,4553.8,4566.0,21.76,5.35,1.07,4288.534,3993.1185000000005
2007-07-23,4564.25,4628.45,4547.2,4619.3,22.0,5.42,1.05,4298.234,3998.2729999999997
2007-07-24,4620.05,4647.95,4609.75,4620.7,22.01,5.42,1.05,4308.241999999999,4003.5285000000003
2007-07-25,4620.5,4620.5,4555.8,4588.7,21.71,5.38,1.06,4316.598,4008.8955
2007-07-26,4593.1,4624.3,4570.8,4619.8,21.71,5.42,1.05,4324.603999999999,4014.17
2007-07-27,4618.65,4618.9,4424.25,4445.2,20.87,5.21,1.09,4329.218,4018.5475
2007-07-30,4442.35,4493.05,4403.7,4440.0,20.34,5.21,1.1,4332.8,4022.9120000000003
2007-07-31,4444.25,4534.2,4432.85,4528.8,20.49,5.31,1.07,4337.813999999999,4027.7010000000005
2007-08-01,4528.85,4532.9,4339.75,4345.8,19.65,5.1,1.12,4339.8060000000005,4031.6375
2007-08-02,4356.35,4399.75,4327.0,4356.3,19.72,5.12,1.11,4342.834,4035.3140000000003
2007-08-03,4355.75,4428.1,4355.75,4401.5,19.93,5.17,1.1,4345.902,4038.9415000000004
2007-08-06,4404.05,4404.05,4267.15,4339.5,19.65,5.1,1.12,4347.562,4042.0195000000003
2007-08-07,4341.5,4406.4,4341.5,4356.3,19.72,5.12,1.11,4348.8240000000005,4045.2260000000006
2007-08-08,4357.0,4472.15,4356.75,4462.1,20.2,5.24,1.09,4353.074,4048.9835000000003
2007-08-09,4462.25,4530.05,4390.8,4403.2,19.94,5.17,1.1,4355.222,4052.6105
2007-08-10,4393.6,4395.5,4239.2,4333.3,19.63,5.09,1.12,4355.948,4055.893
2007-08-13,4324.65,4383.8,4324.65,4373.6,19.81,5.14,1.11,4358.08,4059.3435
2007-08-14,4373.9,4394.3,4354.35,4370.2,19.77,5.14,1.11,4359.792,4062.908
2007-08-16,4366.0,4366.0,4171.15,4178.6,18.9,4.92,1.16,4359.4,4065.4135000000006
2007-08-17,4171.1,4171.1,4002.2,4108.0,18.58,4.83,1.18,4357.97,4067.257
2007-08-20,4108.95,4262.6,4108.95,4209.0,19.04,4.95,1.15,4359.25,4069.4565000000002
2007-08-21,4209.55,4238.1,4058.55,4074.9,18.43,4.79,1.19,4357.836,4071.1105
2007-08-22,4081.25,4165.7,4040.15,4153.1,18.79,4.73,1.18,4357.794,4073.041
2007-08-23,4160.1,4249.85,4100.8,4114.9,18.62,4.69,1.19,4357.832,4074.6594999999998
2007-08-24,4113.05,4201.45,4110.05,4190.1,18.96,4.77,1.17,4358.234,4076.5835
2007-08-27,4193.6,4310.0,4193.6,4302.6,19.47,4.9,1.14,4360.858,4079.0505
2007-08-28,4302.4,4329.15,4280.6,4320.7,19.55,4.92,1.14,4364.33,4081.6605
2007-08-29,4317.7,4368.6,4226.35,4359.3,19.72,4.96,1.13,4367.23,4084.5705
2007-08-30,4360.35,4422.3,4359.75,4412.3,19.96,5.02,1.11,4370.504,4087.65
2007-08-31,4412.6,4471.3,4403.0,4464.0,20.2,5.08,1.1,4374.436000000001,4090.7964999999995
2007-09-03,4466.65,4490.55,4452.4,4474.7,20.25,5.1,1.1,4378.89,4093.8765000000003
2007-09-04,4481.55,4501.3,4460.4,4479.2,20.27,5.1,1.1,4383.286,4096.943
2007-09-05,4479.6,4507.75,4458.55,4475.8,20.26,5.1,1.1,4387.088000000001,4099.9405
2007-09-06,4475.7,4522.5,4445.55,4518.6,20.45,5.15,1.09,4392.182,4103.1495
2007-09-07,4518.65,4547.75,4499.9,4509.5,20.41,5.14,1.09,4396.732,4106.433
2007-09-10,4506.85,4515.25,4452.95,4507.8,20.4,5.13,1.09,4400.522,4109.6915
2007-09-11,4509.65,4538.6,4487.15,4497.0,20.35,5.12,1.09,4404.188,4112.5855
2007-09-12,4498.65,4531.5,4490.4,4496.8,20.35,5.12,1.09,4406.974,4115.295999999999
2007-09-13,4498.05,4540.6,4498.05,4528.9,20.5,5.16,1.08,4410.366,4118.2135
2007-09-14,4530.0,4582.6,4508.85,4518.0,20.45,5.03,1.14,4413.648,4121.0495
2007-09-17,4518.45,4549.05,4482.85,4494.6,20.34,5.01,1.15,4415.844,4123.678
2007-09-18,4494.1,4551.8,4481.55,4546.2,20.57,5.06,1.14,4418.38,4126.8005
2007-09-19,4550.25,4739.0,4550.25,4732.3,21.42,5.27,1.09,4424.906,4130.821
2007-09-20,4734.85,4760.85,4721.15,4747.5,21.49,5.29,1.09,4432.1140000000005,4134.786
2007-09-21,4752.95,4855.7,4733.7,4837.5,21.89,5.39,1.07,4439.942,4138.9855
2007-09-24,4837.15,4941.15,4837.15,4932.2,22.18,5.26,1.08,4448.496,4143.641500000001
2007-09-25,4939.1,4953.9,4878.15,4938.8,22.21,5.27,1.08,4457.03,4148.2570000000005
2007-09-26,4937.6,4980.85,4930.35,4940.5,22.21,5.27,1.08,4465.906,4152.88
2007-09-27,4942.7,5016.4,4942.7,5000.5,22.49,5.33,1.07,4475.9259999999995,4157.806
2007-09-28,4996.45,5055.8,4996.45,5021.3,22.58,5.36,1.06,4485.110000000001,4163.1025
2007-10-01,5021.5,5089.3,5001.35,5068.9,22.79,5.41,1.05,4495.168000000001,4169.1995
2007-10-03,5069.0,5261.35,5034.15,5210.8,23.43,5.56,1.03,4506.998,4176.669
2007-10-04,5211.65,5233.1,5126.05,5208.6,23.42,5.56,1.03,4518.756,4183.8859999999995
2007-10-05,5208.15,5248.55,5164.5,5185.8,23.62,5.66,1.01,4530.698,4190.6
2007-10-08,5186.25,5249.3,5024.75,5085.1,23.16,5.55,1.03,4540.004,4196.5825
2007-10-09,5062.65,5348.7,5000.95,5327.2,24.26,5.82,0.99,4557.644,4203.575
2007-10-10,5328.15,5454.7,5328.15,5441.4,24.78,5.94,0.97,4577.6720000000005,4211.621999999999
2007-10-11,5438.9,5532.75,5424.25,5524.8,25.13,6.03,0.95,4597.592000000001,4220.1685
2007-10-12,5525.3,5549.3,5402.6,5428.2,24.67,5.93,0.97,4619.24,4228.142
2007-10-15,5428.35,5682.65,5419.9,5670.4,25.77,6.19,0.93,4645.522,4237.1385
2007-10-16,5670.65,5708.35,5578.45,5668.0,25.71,5.9,0.95,4670.852,4245.776
2007-10-17,5658.9,5658.9,5107.3,5559.3,25.2,5.78,0.97,4695.2480000000005,4253.7015
2007-10-18,5551.1,5736.8,5269.65,5351.0,24.33,5.6,1.01,4715.142,4260.604
