Date,Open,High,Low,Close,Volume,Turnover,P/E,P/B,Div Yield,MA50,MA200
2018-04-05,10628.7,10732.9,10627.7,10726.25,400743032.0,155472300000.0,26.68,3.53,1.22,10896.768999999998,10559.578500000001
2018-04-06,10726.3,10766.0,10690.85,10750.35,371748825.0,140301700000.0,26.74,3.54,1.22,10887.621,10563.407999999998
2018-04-10,10829.15,10839.6,10788.55,10810.45,406210984.0,150347300000.0,26.89,3.56,1.21,10880.974000000002,10567.77825
2018-04-11,10837.0,10837.0,10764.9,10826.15,392061410.0,150454400000.0,26.93,3.56,1.21,10872.842000000002,10572.2605
2018-04-12,10819.45,10874.35,10802.2,10860.35,367533883.0,151770400000.0,27.02,3.57,1.21,10865.359000000002,10576.8875
2018-04-13,10896.75,10923.6,10849.5,10879.35,362095016.0,157998600000.0,27.06,3.58,1.21,10856.631000000001,10581.793500000002
2018-04-16,10800.5,10939.5,10798.75,10928.95,318621231.0,141395400000.0,27.19,3.6,1.2,10847.385999999999,10586.882249999999
2018-04-17,10960.75,10961.4,10896.25,10950.05,338399461.0,134232400000.0,27.24,3.6,1.2,10836.253999999999,10591.744750000002
2018-04-19,10968.55,10981.05,10951.45,10974.75,416527311.0,160313300000.0,27.3,3.61,1.2,10825.8,10596.738000000001
2018-04-20,10967.0,10982.75,10928.95,10966.85,389973344.0,183482800000.0,27.28,3.61,1.2,10815.955999999998,10601.7775
2018-04-23,10993.9,11043.9,10927.7,10993.3,329747006.0,166886200000.0,27.37,3.63,1.19,10805.713,10607.0205
2018-04-24,10988.3,11041.85,10976.4,11022.35,358339161.0,160662900000.0,27.44,3.64,1.19,10797.668,10612.747750000002
2018-04-25,11021.35,11023.3,10944.9,10980.55,354159041.0,153119700000.0,27.34,3.62,1.2,10789.408000000001,10618.598499999998
2018-04-26,10999.05,11029.05,10967.2,11018.75,552322800.0,237490100000.0,27.43,3.64,1.19,10782.08,10624.707
2018-04-27,11056.05,11122.25,11052.4,11095.0,444774594.0,202963400000.0,27.62,3.66,1.18,10781.756000000001,10631.13675
2018-04-30,11112.2,11163.15,11110.55,11145.9,292987182.0,133500400000.00002,27.75,3.68,1.18,10784.197,10637.689249999998
2018-05-02,11191.6,11191.95,11076.7,11105.9,379374134.0,186287600000.0,27.65,3.67,1.18,10789.282,10643.53425
2018-05-03,11106.05,11106.25,11017.3,11051.1,337216435.0,159829400000.0,27.51,3.65,1.19,10793.41,10649.124249999999
2018-05-04,11073.05,11073.05,10972.0,10986.5,328858475.0,130990500000.0,27.35,3.63,1.19,10793.961,10654.2245
2018-05-07,11023.9,11094.35,11005.2,11085.05,277116984.0,121147700000.0,27.6,3.66,1.18,10798.74,10659.623500000002
2018-05-08,11126.65,11127.6,11057.7,11082.2,423364425.0,161790400000.0,27.59,3.66,1.18,10801.480999999998,10665.04575
2018-05-09,11057.8,11121.75,11055.1,11095.0,329926740.0,133427400000.0,27.62,3.66,1.18,10805.217999999999,10670.003999999999
2018-05-10,11131.15,11138.0,11040.8,11052.5,336397487.0,137374400000.0,27.51,3.65,1.19,10807.627,10674.736499999999
2018-05-11,11079.75,11137.45,11052.85,11131.95,410588303.0,141276300000.0,27.71,3.67,1.18,10813.639000000001,10679.66325
2018-05-14,11143.35,11158.0,11095.9,11124.1,331029514.0,128141000000.0,27.69,3.67,1.18,10821.153999999999,10684.15425
2018-05-15,11128.9,11248.95,11088.35,11113.7,457927824.0,181794500000.0,27.67,3.67,1.18,10828.627999999999,10688.614249999999
2018-05-16,11062.95,11107.75,11007.6,11058.7,466052565.0,154672500000.0,27.53,3.65,1.19,10834.492,10692.65875
2018-05-17,11094.15,11095.45,10988.65,11006.9,407192090.0,163719100000.0,27.4,3.63,1.19,10839.883,10696.8825
2018-05-18,10998.75,11000.2,10899.4,10908.05,396170251.0,175895700000.0,27.13,3.6,1.2,10840.886999999999,10700.189250000001
2018-05-21,10927.75,10932.35,10803.8,10814.6,379611092.0,154075400000.0,26.9,3.57,1.21,10838.102999999997,10703.175249999998
2018-05-22,10816.3,10863.05,10787.05,10852.8,487345958.0,167528600000.0,26.99,3.58,1.21,10836.704,10706.14875
2018-05-23,10839.35,10852.9,10737.55,10750.55,487378999.0,172771900000.0,26.74,3.55,1.22,10834.487000000001,10708.37925
2018-05-24,10785.85,10849.45,10734.7,10827.25,479807196.0,168478200000.0,26.93,3.57,1.21,10834.632000000001,10710.979
2018-05-25,10849.4,10954.4,10838.95,10934.0,458364442.0,171811100000.0,27.14,3.61,1.2,10839.02,10713.86075
2018-05-28,10981.3,11051.65,10974.8,11033.55,434343083.0,160317400000.0,28.11,3.64,1.19,10847.628999999999,10717.285
2018-05-29,11034.35,11065.05,10962.55,10983.3,472993464.0,164501699999.99997,27.94,3.63,1.19,10857.267,10720.433
2018-05-30,10925.55,10996.7,10910.85,10961.6,440087878.0,164630800000.00003,27.89,3.62,1.2,10864.938999999998,10723.152
2018-05-31,11016.35,11089.1,10961.4,11064.15,968520034.0,410359200000.0,28.03,3.65,1.22,10871.269000000002,10726.234499999999
2018-06-01,11068.3,11096.95,11001.0,11013.85,407913564.0,165918600000.0,27.9,3.64,1.22,10876.105,10729.252250000001
2018-06-04,11083.35,11087.1,10931.45,10940.05,384246976.0,177377500000.0,27.71,3.61,1.23,10879.706,10732.18025
2018-06-05,10941.7,10944.25,10852.2,10892.85,363062530.0,134705700000.0,27.59,3.6,1.24,10883.242,10734.54525
2018-06-06,10903.2,11010.1,10889.65,10997.2,366431422.0,132977600000.0,27.86,3.63,1.22,10892.062,10737.3605
2018-06-07,11037.9,11134.5,11037.9,11091.95,404957186.0,146176100000.0,28.09,3.66,1.21,10905.02,10741.09675
2018-06-08,11059.3,11108.6,11035.95,11098.25,409987829.0,159769000000.0,28.16,3.67,1.21,10917.422000000002,10745.31525
2018-06-11,11115.7,11179.6,11106.3,11116.2,397366998.0,147989100000.0,28.25,3.67,1.21,10930.338,10750.226999999999
2018-06-12,11144.4,11189.9,11119.35,11176.7,377012998.0,153914700000.0,28.4,3.69,1.2,10946.72,10755.924749999998
2018-06-13,11219.75,11226.0,11176.05,11185.9,393342965.0,165202500000.0,28.34,3.69,1.2,10960.487,10761.133250000003
2018-06-14,11165.35,11166.0,11101.4,11139.95,342099427.0,149765100000.0,28.22,3.68,1.21,10972.154000000002,10765.58325
2018-06-15,11139.25,11162.15,11078.3,11136.3,500694338.0,235768100000.0,28.21,3.68,1.21,10985.312,10769.98975
2018-06-18,11148.4,11148.4,11102.75,11112.9,324749555.0,137672600000.0,27.41,3.67,1.21,10997.098,10774.588249999999
2018-06-19,11100.4,11100.4,11012.45,11021.95,379700828.0,155077200000.0,27.19,3.64,1.22,11003.011999999999,10779.222249999999
2018-06-20,11047.85,11087.5,11030.95,11076.05,357334883.0,143648300000.0,27.31,3.66,1.21,11009.526000000002,10784.119750000002
2018-06-21,11113.25,11115.0,11025.9,11039.95,370538278.0,154382700000.0,27.21,3.65,1.22,11014.115999999998,10788.350499999999
2018-06-22,11041.15,11134.45,11001.05,11119.65,376245742.0,166355800000.00003,27.4,3.67,1.21,11019.985999999999,10792.890750000002
2018-06-25,11120.95,11127.6,11034.95,11045.45,386836056.0,149891700000.0,27.22,3.65,1.22,11023.688,10796.73825
2018-06-26,11025.6,11091.4,11016.1,11054.1,406789001.0,157840000000.0,27.48,3.65,1.22,11027.183,10801.22625
2018-06-27,11072.1,11072.1,10927.9,10946.7,429810297.0,174415700000.0,27.15,3.62,1.23,11027.538,10804.669500000002
2018-06-28,10934.8,10951.35,10827.15,10855.0,590628884.0,246953600000.0,26.95,3.59,1.24,11025.636999999999,10807.51175
2018-06-29,10884.15,11000.2,10883.65,10993.45,430645792.0,182758500000.0,27.34,3.56,1.21,11026.011,10810.716999999999
2018-07-02,11013.1,11015.6,10874.95,10929.85,473960827.0,167632900000.0,27.19,3.54,1.22,11025.271,10813.918
2018-07-03,10940.75,10985.65,10899.1,10974.2,357455313.0,139565700000.0,27.47,3.56,1.21,11024.889,10817.12375
2018-07-04,10986.0,11040.6,10944.2,11033.0,323739944.0,149280700000.0,27.61,3.58,1.2,11025.101999999999,10820.769500000002
2018-07-05,11049.65,11049.65,10989.95,11008.6,373025504.0,170963900000.0,28.25,3.57,1.21,11025.662999999999,10824.17325
2018-07-06,11001.65,11084.8,10991.8,11037.2,440793364.0,176917800000.0,28.2,3.58,1.2,11026.032,10827.75875
2018-07-09,11104.5,11126.35,11074.05,11119.55,319652804.0,133211900000.0,28.41,3.6,1.19,11026.522999999997,10831.3825
2018-07-10,11170.7,11227.75,11147.65,11218.65,360525058.0,163762600000.0,28.67,3.64,1.18,11027.978000000001,10835.046500000002
2018-07-11,11225.75,11244.25,11191.75,11206.85,380359896.0,192456000000.0,28.78,3.63,1.19,11029.997000000001,10838.740249999999
2018-07-12,11266.05,11333.8,11258.95,11269.7,420882166.0,194222000000.0,28.94,3.65,1.18,11034.369,10842.68775
2018-07-13,11302.75,11313.95,11240.05,11258.7,401352596.0,178253800000.0,28.91,3.65,1.18,11039.813,10846.606000000002
2018-07-16,11260.75,11261.05,11140.25,11151.1,383047338.0,169850700000.0,28.64,3.61,1.19,11041.134000000002,10849.659
2018-07-17,11155.65,11240.9,11138.85,11230.7,441959532.0,165364300000.0,28.84,3.64,1.18,11044.104000000001,10853.112
2018-07-18,11283.25,11298.2,11163.95,11189.1,553896048.0,183110000000.0,28.73,3.63,1.19,11045.986,10856.40825
2018-07-19,11209.45,11214.5,11137.95,11160.5,500414998.0,163977500000.0,28.66,3.62,1.19,11048.146,10859.70125
2018-07-20,11166.45,11232.35,11145.95,11215.8,374909768.0,173834199999.99997,28.8,3.53,1.22,11049.823,10864.175500000001
2018-07-23,11230.0,11314.9,11222.05,11306.95,442525231.0,191818700000.0,29.04,3.56,1.21,11053.48,10869.61175
2018-07-24,11332.85,11395.15,11329.1,11389.2,545620992.0,203998800000.0,29.25,3.59,1.2,11058.990000000002,10875.445249999999
2018-07-25,11404.9,11413.15,11364.8,11385.5,469790676.0,175007100000.0,29.24,3.59,1.2,11065.526000000002,10882.0025
2018-07-26,11390.45,11450.7,11388.0,11431.15,699517047.0,287702300000.0,29.36,3.6,1.19,11074.010999999999,10888.61875
2018-07-27,11495.8,11547.3,11476.8,11542.35,591432626.0,197258600000.0,29.64,3.63,1.19,11086.697000000002,10895.610999999999
2018-07-30,11564.4,11602.1,11527.85,11594.75,601952703.0,200895000000.0,29.78,3.65,1.19,11102.300000000003,10902.475999999999
2018-07-31,11585.2,11643.1,11541.45,11633.85,553326367.0,213326500000.0,29.88,3.66,1.19,11117.921,10909.275
2018-08-01,11640.9,11670.2,11592.0,11629.65,581070772.0,200252100000.0,29.82,3.66,1.19,11135.503,10916.145499999999
2018-08-02,11613.1,11613.1,11524.65,11535.6,442211411.0,172352800000.0,29.58,3.63,1.2,11149.67,10922.085249999998
2018-08-03,11588.15,11655.9,11585.8,11648.85,457290767.0,174766400000.0,29.88,3.66,1.18,11163.966999999999,10928.539750000002
2018-08-06,11689.8,11714.8,11659.1,11674.25,407974204.0,154715800000.0,29.79,3.67,1.18,11176.781,10934.951000000001
2018-08-07,11710.35,11715.9,11643.1,11675.5,537761961.0,176372400000.00003,29.79,3.67,1.18,11190.625,10941.559
2018-08-08,11698.85,11741.1,11663.1,11731.75,450989684.0,166145500000.0,29.73,3.69,1.18,11206.028,10947.87125
2018-08-09,11773.2,11775.35,11735.9,11756.15,534443264.0,202102100000.0,29.63,3.7,1.17,11219.868,10953.979
2018-08-10,11761.15,11763.45,11695.7,11707.35,541009898.0,196252500000.0,29.33,3.68,1.18,11233.738000000001,10959.54
2018-08-13,11645.95,11681.25,11612.5,11624.65,426249079.0,167206200000.0,29.28,3.65,1.19,11247.43,10964.634250000001
2018-08-14,11651.15,11717.8,11642.6,11703.4,392877490.0,177026699999.99997,29.5,3.68,1.18,11263.641000000001,10970.2395
2018-08-16,11665.0,11718.8,11628.9,11647.75,470570618.0,208649100000.0,29.36,3.66,1.18,11276.652000000002,10975.891749999999
2018-08-17,11701.9,11758.9,11697.45,11747.2,398342324.0,172154400000.0,29.61,3.69,1.17,11289.757,10981.838
2018-08-20,11782.05,11847.55,11779.75,11838.15,432622960.0,184297500000.0,29.78,3.72,1.16,11304.555,10988.155
2018-08-21,11864.7,11870.65,11828.4,11862.1,398103951.0,180057800000.0,29.84,3.73,1.16,11319.473,10994.1055
2018-08-23,11910.75,11910.75,11839.3,11881.4,432007236.0,207742800000.0,29.89,3.74,1.16,11333.567000000003,10999.910249999999
2018-08-24,11865.2,11901.95,11824.15,11856.2,455729120.0,177452000000.0,29.56,3.73,1.16,11346.973,11005.62125
2018-08-27,11905.5,11997.75,11895.95,11989.35,403961101.0,164861000000.0,30.19,3.77,1.15,11363.961,11011.72875
2018-08-28,12028.5,12056.85,12001.45,12028.3,421365193.0,181806800000.0,30.13,3.78,1.15,11381.801000000001,11018.166000000001
2018-08-29,12036.75,12047.1,11986.95,11998.6,514214498.0,203776100000.0,30.06,3.72,1.14,11399.515,11023.9195
2018-08-30,12002.25,12007.55,11954.65,11991.15,597547976.0,247043100000.0,30.04,3.72,1.14,11418.899000000001,11029.678249999999
2018-08-31,11993.05,12049.1,11959.7,12003.1,636312047.0,264506300000.0,29.89,3.72,1.14,11437.44,11035.3615
2018-09-03,12075.8,12075.8,11888.5,11904.35,466166979.0,208360800000.00003,29.65,3.69,1.15,11454.728000000001,11040.4925
2018-09-04,11917.6,11923.1,11771.8,11798.95,477602670.0,213424700000.0,29.38,3.66,1.16,11468.314000000002,11045.675249999998
2018-09-05,11789.1,11816.85,11657.15,11751.05,606042210.0,213491200000.0,29.27,3.64,1.17,11482.426,11050.89275
2018-09-06,11792.25,11838.45,11710.95,11815.4,499894777.0,211997500000.0,29.43,3.66,1.16,11497.652,11056.3515
2018-09-07,11838.2,11893.75,11767.2,11879.9,552913242.0,233883200000.0,29.59,3.68,1.15,11516.316,11062.10325
2018-09-10,11860.9,11867.25,11706.7,11717.95,493368544.0,211939000000.0,29.18,3.63,1.17,11533.575,11067.529750000002
2018-09-11,11757.15,11759.45,11541.8,11555.2,547313340.0,237960600000.0,28.78,3.58,1.19,11544.81,11072.33675
2018-09-12,11604.55,11648.0,11508.5,11635.2,533033916.0,210559100000.0,28.98,3.6,1.18,11558.917,11077.93825
2018-09-14,11711.2,11800.2,11707.3,11791.7,483721928.0,213350800000.00003,29.37,3.65,1.16,11575.267000000002,11083.8045
2018-09-17,11740.8,11740.8,11645.6,11656.5,385513868.0,157627900000.0,29.03,3.61,1.17,11587.737000000001,11088.580499999998
2018-09-18,11659.0,11690.95,11535.5,11546.15,564873683.0,194215500000.0,28.64,3.59,1.19,11598.487999999998,11092.72925
2018-09-19,11595.0,11602.2,11471.6,11499.85,532690349.0,203237500000.0,28.53,3.57,1.19,11607.741000000002,11096.508499999998
2018-09-21,11539.6,11610.05,11073.95,11387.55,1129401189.0,427671900000.0,28.25,3.54,1.2,11613.100999999999,11099.66925
2018-09-24,11412.35,11416.95,11163.7,11185.55,644807335.0,277618300000.0,27.75,3.48,1.22,11612.439000000002,11101.79525
2018-09-25,11185.6,11304.7,11089.2,11287.6,727009003.0,284171300000.0,28.0,3.51,1.21,11614.054000000002,11104.2175
2018-09-26,11370.35,11370.35,11218.15,11279.5,612154047.0,222776500000.0,27.98,3.45,1.22,11614.25,11106.534
2018-09-27,11305.2,11313.85,11164.6,11186.7,704063791.0,285918200000.0,27.75,3.42,1.23,11612.81,11108.504500000003
2018-09-28,11221.55,11247.25,11039.35,11126.4,715947003.0,285368900000.0,27.58,3.52,1.2,11612.315999999999,11110.2145
2018-10-01,11123.95,11224.1,11002.25,11197.05,616339911.0,252183100000.0,27.75,3.54,1.19,11611.643,11112.945999999998
2018-10-03,11172.1,11177.4,11029.35,11045.8,622050396.0,264258300000.00003,27.38,3.49,1.21,11608.777,11115.464750000001
2018-10-04,10938.75,10938.75,10742.5,10794.3,653027369.0,288290400000.0,26.75,3.41,1.24,11601.453000000001,11116.693500000001
2018-10-05,10711.3,10735.85,10454.95,10510.05,847949244.0,297060900000.0,26.05,3.32,1.27,11587.338,11116.53725
2018-10-08,10502.05,10587.4,10373.15,10523.8,678303671.0,265715100000.0,26.08,3.33,1.27,11571.675,11116.857750000001
2018-10-09,10566.7,10576.65,10433.2,10473.55,659327711.0,230753700000.0,25.96,3.31,1.27,11553.362,11116.2525
2018-10-10,10505.75,10678.85,10496.7,10657.8,601087367.0,246855200000.0,26.41,3.37,1.25,11538.807999999997,11116.051000000001
2018-10-11,10360.8,10537.95,10329.05,10432.05,682772633.0,264093600000.0,25.85,3.3,1.28,11518.826000000001,11114.44825
2018-10-12,10532.25,10692.1,10523.3,10671.3,521872348.0,227321400000.0,26.45,3.37,1.25,11501.405,11114.487
2018-10-15,10722.4,10725.45,10607.35,10712.6,392646214.0,178092000000.0,26.55,3.39,1.25,11483.761999999999,11115.02175
2018-10-16,10751.75,10813.65,10729.5,10796.1,411420766.0,190139500000.0,26.68,3.41,1.24,11467.007,11115.710249999998
2018-10-17,10900.6,10922.95,10632.9,10648.7,458930781.0,213155800000.00003,26.3,3.37,1.25,11447.387999999999,11115.2355
2018-10-19,10541.05,10586.75,10449.35,10504.05,570138805.0,254789000000.0,25.94,3.32,1.27,11426.757,11113.716499999999
2018-10-22,10606.1,10608.65,10424.35,10445.85,453438974.0,209214000000.0,25.76,3.3,1.28,11402.697,11111.458
2018-10-23,10354.15,10423.65,10294.85,10341.55,452077911.0,217050900000.0,25.51,3.27,1.29,11376.043,11108.75625
2018-10-24,10468.15,10481.95,10313.5,10415.4,525590536.0,235305400000.0,25.69,3.29,1.28,11350.841,11106.4015
2018-10-25,10319.35,10351.5,10267.6,10307.7,776712468.0,290006000000.0,25.47,3.26,1.29,11322.36,11103.23675
2018-10-26,10308.8,10321.8,10186.0,10225.3,578224558.0,205502800000.0,25.25,3.23,1.3,11291.742999999999,11099.452999999998
2018-10-29,10272.7,10473.75,10213.0,10452.8,552310007.0,218719800000.0,25.82,3.31,1.28,11266.652,11097.027750000001
2018-10-30,10444.05,10491.85,10387.15,10413.6,502232408.0,191148200000.0,25.73,3.29,1.28,11242.430999999999,11094.460500000001
2018-10-31,10428.9,10615.1,10322.35,10604.6,607333586.0,271010000000.0,26.2,3.35,1.24,11220.455,11092.55775
2018-11-01,10660.5,10660.7,10567.45,10607.6,566850800.0,235364200000.0,26.21,3.35,1.24,11199.652,11091.107
2018-11-02,10691.15,10841.7,10686.2,10782.3,656037238.0,267564200000.0,26.64,3.4,1.22,11180.354,11090.522000000003
2018-11-05,10786.65,10789.2,10708.85,10761.0,470065486.0,183400100000.0,26.59,3.39,1.22,11158.810999999998,11089.77675
2018-11-06,10790.1,10836.4,10717.3,10758.45,438807073.0,170375600000.0,26.56,3.39,1.23,11136.738000000001,11088.65825
2018-11-07,10842.95,10845.5,10812.8,10828.85,49597981.0,19618700000.0,26.73,3.41,1.22,11115.687,11087.54625
2018-11-09,10845.9,10855.4,10779.15,10823.3,441548166.0,185547400000.00003,26.71,3.41,1.22,11095.028999999999,11086.06
2018-11-12,10847.3,10883.1,10696.4,10715.05,386537354.0,165661400000.0,26.44,3.38,1.23,11069.543,11084.010250000001
2018-11-13,10686.2,10820.35,10674.25,10807.3,385548439.0,164219000000.0,26.67,3.41,1.22,11045.123,11082.459499999999
2018-11-14,10857.95,10875.15,10759.1,10803.15,670239963.0,245626500000.0,26.66,3.41,1.22,11021.214,11080.81325
2018-11-15,10807.3,10867.1,10779.05,10844.6,518892413.0,188331700000.0,26.76,3.42,1.22,10998.283000000001,11079.240749999999
2018-11-16,10871.6,10922.05,10855.05,10908.2,602278728.0,209219100000.0,26.92,3.44,1.21,10976.385,11077.743
2018-11-19,10958.25,10999.35,10914.6,10988.15,482564210.0,173159100000.0,27.12,3.46,1.2,10958.061000000002,11076.96975
2018-11-20,10963.95,10967.1,10860.1,10875.0,483561855.0,164674199999.99997,26.83,3.42,1.21,10939.582,11075.181
2018-11-21,10891.4,10897.6,10791.05,10836.3,492686031.0,187778500000.0,26.8,3.41,1.21,10921.287,11073.19
2018-11-22,10847.75,10878.85,10746.75,10761.4,408064396.0,151030900000.0,26.64,3.39,1.22,10900.207,11070.418250000002
2018-11-26,10803.45,10866.7,10719.6,10856.85,508190142.0,196982600000.0,26.93,3.42,1.21,10879.746,11067.7465
2018-11-27,10848.55,10915.05,10825.3,10905.85,541395771.0,207661000000.0,27.17,3.43,1.21,10863.504,11064.7425
2018-11-28,10926.75,10972.85,10919.8,10940.25,609902090.0,214827500000.0,27.25,3.44,1.2,10851.205,11061.956499999998
2018-11-29,11017.75,11087.75,10990.65,11065.9,941637341.0,315051100000.0,27.56,3.48,1.19,10839.819,11059.990749999999
